,AppID,Name,Release date,Required age,Price,DLC count,About the game,Supported languages,Windows,Mac,Linux,Positive,Negative,Score rank,Developers,Publishers,Categories,Genres,Tags
59,1135380,不可思议佣兵团,"Oct 3, 2019",0,3.99,0,"With the rise of professional soldiers, the status of mercenary groups is at stake in the mainland. The Garonne Mercenary Corps, which once resisted the Orc's attack, appeared to be more lonely after the head of the team disappeared. The sudden mission of the Rose broke the daily routine of the mercenary group that survived the struggle. Is it a trap? Still an opportunity? What is hidden behind the royal mission? Character introduction: Lei Lizhen: The ace of the Garon Mercenary The 18-year-old girl has calmness and indifference that is inconsistent with her appearance. And the beginning of all this stems from an accident in childhood. Although it is a childhood friend, the relationship between the two has been extremely close. But the trauma of childhood makes RAYMOND 异常 very sensitive to parting. As she grew older, she chose to close her heart and wait for people to become cold. Once thought that power would be omnipotent. She is even more convinced that the world itself is a 'weak meat and strong food', but she does not know that such cognition also shuts out other people's concern for her. Linasha: The appearance is only 12 years old, but has a age of nearly 30 years old. Unlike the cute and well-behaved appearance, as the main magician of the Garon mercenary group Known as the 'flame elf', she not only has superb magical ability. And the love of mischief, so that the mercenary group of people have a headache. But at the same time, Lina Shah was slightly emotional, and even when she was a little bit of trouble, she even felt pitiful. No one knows what she experienced before coming to the Garon Mercenary No one has ever seen what she is behind that smiley face. Notes: All Charactors in this game are older than 18.",['Simplified Chinese'],TRUE,FALSE,FALSE,6,4,,折凳工作室,折凳工作室,Single-player,Indie,"Sexual Content,Nudity,Indie,Visual Novel"
60,1944730,Square Keeper,"Jun 9, 2022",0,4.99,0,"Square Keeper is a puzzle game, based on a card system, where each card gives the player the possibility to execute different actions, like a sword swing, shooting with a bow or simply walking The protagonist is trapped in a dungeon with many rooms filled with different enemies and traps. To escape you have to be able to analyze your options correctly and defeat the enemies so that the room's gate opens. There's many rooms waiting to be discovered and solved. Play your cards well! Features: 🏰 A new way to enter dungeons: use the cards to complete the levels. 💀 Play through more than 40 little dungeons. ⚔️ Swords, bows and spears. You will need all of them to meet the challenge. 💭 Each movement is important to escape from the dungeons. MORE JANDUSOFT GAMES",['English'],TRUE,FALSE,FALSE,10,0,,KanakStudio,JanduSoft,"Single-player,Steam Achievements,Full controller support,Steam Cloud","Adventure,Indie","Casual,Adventure,Puzzle,Card Battler,2D,Pixel Graphics,Logic,Grid-Based Movement,Singleplayer,Indie,Arcade,Card Game"
61,1144900,Pension Day,"Sep 3, 2019",0,0.99,0,"Don't you just hate it when you need to be somewhere and those pesky old folks are clogging the sidewalks, impeding your progress? If so you are not alone. Hugo Banchee is a testosterone-fueled hulk of a man with serious anger management issues and he is in a hurry to get to the gym. Trouble is, it happens to be Pension Day. Hugo knows his route will be blocked by dithering, doddering old people who flock to the Post Office each Tuesday to pick up their pension payments. Even Hugo's therapist cannot seem to calm him down this time! Can Hugo reach his destination without upsetting too many old people? Or will he bump into so many that his overwrought heart will implode, leaving him dying in the street? You must preserve some semblance of Hugo's respect for the elderly long enough for him to reach the sanctuary of his beloved gym in Julian Henley's latest hilarious social commentary on modern life! Gameplay The game mechanics are deceptively simple (you will master them immediately but die many times). As Hugo walks up the road you must control his direction using the arrow keys thereby preventing collisions with other characters and vehicles. Colliding with the elderly characters will enrage Hugo, putting stress on his heart and reducing his health. Hugo's health is also dented by colliding with moving vehicles. Helping an old man across the road is a calming experience and will boost Hugo's health, as will catching tranquilizing capsules which occasionally fall in Hugo's path. Keep Hugo alive long enough and you will eventually reach the destination and victory!",['English'],TRUE,FALSE,FALSE,0,1,,Julian Henley,Julian Henley,Single-player,"Action,Casual","Action,Casual,Arcade,Pixel Graphics,2D,Cartoony,Funny,Linear,Singleplayer"
62,306350,Slipstream 5000,"Oct 9, 2015",0,2.99,0,"Conventional motor racing has yielded to the advances of thrust drive technology. Popularity for Slipstream racing is at its peak. Successful flyers quickly become icons and heroes. Race fans flock in their millions to the circuit-side stadiums hoping to catch a glimpse of the latest anti-grav machines which defy all laws of motion. The track's prepared, the crowd are hustling for the best seats, and the drivers and commentators are all psyched and hungry for action. Control many upgradeable futuristic racers under arcade or simulation racing style. Experience high speed aerial moves and dramatic crashes on excellently designed tracks.Feel the speed of the slipstream! Features: Compete as one of 10 different characters with unique Slipstream aircraft, each with their own features, weapons, and flying style. Fast-paced action, smooth craft controls, and excellent track design. With good old fashion split-screen multiplayer mode, enjoy a retro head-to-head race against a friend.",['English'],TRUE,FALSE,FALSE,283,92,,"Gremlin Interactive,The Software Refinery",Funbox Media Ltd,"Single-player,Steam Trading Cards","Action,Racing,Sports","Racing,Sports,Action,Retro,1990's,Classic"
63,1684530,100 Doors: Escape from Work,"Mar 1, 2022",0,9.99,0,"Work is all about the challenge, escape from work - even more! You need to work out your brain and 'think out of the office' to solve extraordinary brain-teasing and exciting puzzles to escape work together with Mia! Play this escape game - Mia's story can be your story. You get a job, you get stuck, you want to escape! Help Mia and you help yourself!  Escape the room, interact with objects and solve the puzzles to complete the task in this escape game. Want a game that doesn’t get boring? Play escape games and your fun is guaranteed. 100 Doors: Escape from Work, don’t miss it, you’ll like it!  100 DOORS: ESCAPE FROM WORK - FEATURES: 🔑 Exciting puzzles with hidden objects and conundrums to solve 🔑 Cool mechanics: move in time and space, combine objects, play brain games 🔑 Awesome levels with cool animations 🔑 Logical tasks 🔑 Amazing graphics with special attention to details 🔑 Simple to play, complicated to beat 🔑 Different offices  Only the smartest people can escape from work. Are you one of them? Escape the room! Unlock the doors at every level and feel a thrilling adventure of work escape! 100 Doors: Escape from Work is a unique puzzle game that will really help you to escape from work. Play escape games. Have fun!","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Czech', 'Danish', 'Dutch', 'Hungarian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese', 'Romanian', 'Russian', 'Swedish', 'Thai', 'Turkish', 'Vietnamese', 'Simplified Chinese']",TRUE,TRUE,FALSE,7,2,,Peaksel,Peaksel,Single-player,Casual,"Puzzle,Escape Room,Hidden Object,Logic,Singleplayer,Colorful,Family Friendly,Stylized,Casual,2D,3D,Cartoony,Female Protagonist,Adventure,Point & Click,Exploration"
64,1557480,Project MIKHAIL: A Muv-Luv War Story,"Nov 1, 2021",0,19.99,0,"-It’s Your Responsibility to Change the World- Set on an Earth where mankind is being steadily annihilated by the alien invaders known as the BETA. Over the course of decades, humanity has come to rely on humanoid weapons called Tactical Surface Fighters in their attempts to resist the alien onslaught. What choices will YOU make in a world that’s heading towards destruction? Your actions will change the course of history for the whole world... Project MIKHAIL is a mecha action game with three different modes of play: 1. A Story Mode with a full story for players to enjoy. 2. Frontier Mode, an online mode where all users inhabit a shared world, and each player’s actions have an influence on the story's outcome. 3. A PvP mode where players fight each other in their Tactical Surface Fighters. [Story Mode] In Story Mode, the player takes the role of Shirogane Takeru, the hero of Muv-Luv Alternative . Throughout the story, the player will be asked to make choices. How the story ultimately ends depends on the choices the player makes. In Story Mode, the player not only makes their own story, they also get to construct their own personal Tactical Surface Fighter mecha. By defeating the BETA and putting together the parts they drop, they’ll get to make their own ultimate fighting machine. [FRONTIER MODE] An online mode where all players inhabit a world where they're tasked with fighting the BETA invasion of Japan and saving the world. Every player’s actions will have an effect on the balance of power between various factions and individuals, each with their own designs and plans for the future of Earth. Everything they do will change the state of the war. Think YOU know what we have to do to save the world? Come up with your own plans, or work with other players to learn secrets you could never find on your own, revealing these factions’ deepest secrets and saving the world from destruction. [PvP Mode] A player vs player combat mode. Players join two teams of 4 TSF pilots and battle one another. The Early Access version of PvP is still in beta, but in the future we’ll be adding: ・More TSFs to fight in. ・Voice chat ・Balance changes and roles to make team play more fun.","['English', 'Japanese']",TRUE,FALSE,FALSE,328,253,,"aNCHOR Inc.,fuzz, Inc.",aNCHOR Inc.,"Single-player,Multi-player,PvP,Online PvP,Partial Controller Support","Action,Adventure,RPG,Simulation,Strategy,Early Access","Anime,Mechs,Hack and Slash,Strategy,Sci-fi,Simulation,Dark,Robots,Action RPG,Action-Adventure,RPG,Action,Third Person,Adventure,Tactical,Swordplay,Spectacle fighter,Early Access,PvP,Singleplayer"
65,1128520,Rezist: Tower Defense,"Sep 26, 2019",0,0.99,0,"Welcome to the virtual world. There is some valuable data stored on your server. Your task is to protect this data from malicious programs which will try to steal it. Some of them will try to use brute force their way through your defenses. Most, however, will use more sophisticated algorithms. Some of them can be quick, others are well aware of your defenses and will therefore avoid attacks, and some more still you will not notice at all. And remember that it is not only you who can patch your system — your enemies are not standing still, too. Their creators are constantly studying your security utility programs and release more advanced versions. A deep and hardcore tower defense gameplay. A variety of enemies. A giant skills tree. Patches for the Patches God! (And all of them are really useful :) ) An unusual visual style. Every level has its own unique dressing which not only looks good but also moves in tune with the soundtrack. Hotkeys. Camera control: arrows or w, a, s, d. Pause: p. How to play. Your system is targeted by malicious programs. Every one of these programs aims at stealing data from your storage. Your task is to not let them do that. For this, you have: 1. Towers. Three left icons in the level menu. There are 3 types of towers: Red, Green, Blue. A tower of a specific type can only be built on a tile of the same color. The only exception are 'high tiles'. On a tile of this type you can build a tower of any type (this is why such tiles are of a special color). Also, a tower build on such a tile gets an attack range bonus. To build towers, you spend Memory. For each shot, you get experience. When a tower gets enough experience to upgrade, an 'Up' icon appears above it. If you click a tower, you will see a menu which will show: current level, current experience, characteristics (damage, attack range, fire rate), the tower's 'abilities', available upgrades (if there is enough experience). Do not forget to upgrade your towers and look into what new abilities each of the available upgrades gives. This is your way to success because there are particularly strong tower types out there. 2. Special abilities. Three right icons in the level menu. To use abilities, you spend Energy. 1. Hack. This ability has two uses: the first one is hacking something, and the second one is formatting disk space. * Hacking: on many levels, you will see objects surrounded by shields. If you click on such an object, the Hack ability icon will appear above it. If you have enough Energy to use the ability, clicking on this icon will cause one shield to disappear. When an object has no shields covering it, the objects becomes 'Hacked'. From now on, it starts to provide some kind of benefit to the player. * Formatting disk space: every level has areas where you cannot build your towers. This is 'unformatted sick space'. These areas look like a group of chaotically placed cubes of a specific color (Red, Green, Blue). If you use the Hack ability to a tile of this type, the area will be formatted and you will be able to build on it. This might be useful to occupy strategically important points and thus build a more reliable defense. 2. Laser Rain. Allows you to do damage to enemies located in the chosen area. 3. Overclocking. Gives a temporary bonus to attack speeds of all the towers on the level. After every defense attempt (depending on how many waves you have managed to fight off) you get experience and new levels. With each new level, you get 3 patch points. These points can be spent in the patch menu to upgrade your system's defense mechanisms.",['English'],TRUE,FALSE,FALSE,8,0,,SparkGames,SparkGames,Single-player,"Indie,Strategy","Strategy,Indie"
66,12140,Max Payne,"Jan 6, 2011",17,3.49,0,"Max Payne is a man with nothing to lose in the violent, cold urban night. A fugitive undercover cop framed for murder, hunted by cops and the mob, Max is a man with his back against the wall, fighting a battle he cannot hope to win. Max Payne is a relentless story-driven game about a man on the edge, fighting to clear his name while struggling to uncover the truth about his slain family amongst a myriad of plot-twists and twisted thugs in the gritty bowels of New York during the century's worst blizzard. The groundbreaking original cinematic action-shooter, Max Payne introduced the concept of Bullet Time® in videogames. Through its stylish slow-motion gunplay combined with a dark and twisted story, Max Payne redefined the action-shooter genre.",['English'],TRUE,FALSE,FALSE,9516,1114,,Remedy Entertainment,Rockstar Games,Single-player,Action,"Action,Noir,Classic,Third-Person Shooter,Bullet Time,Story Rich,Atmospheric,Dark,Third Person,Singleplayer,Shooter,Great Soundtrack,Detective,Cinematic,Linear,Crime,Violent,Adventure,Horror,Psychological Horror"
67,1647430,Black Mansion,"Jun 15, 2021",0,6.99,0,"Get ready to solve the puzzles walking through a terrifying, mysterious mansion! Go on an adventure only through wall-to-floor jumps, with no complicated manipulations. Challenge the extremely difficulty of master, it’s addictive! - Just jump to move. You can go anywhere you want with jumping as many times as you want. - Be careful of enemies and obstacles. Leave the following enemies out and avoid dangerous obstacles. - Find the key and operate the device to explore the mansion. Solve the hidden puzzles in the mansion, Fight against the enemies, Then move to the next destination. - Every progress and data are saved automatically. - Challenge the extremely difficulty of master, it’s addictive! Synopsis One late night, David got a phone call. The call was cut off right after his brother Jonathan’s mysterious words. The last words he left were: The Rose Mansion, East 6th, 51st Street. David lost his memories on the way to the mansion to find Jonathan. When he gets back to his senses, something comes into his view… He opens the door to the room to find the truth… The shadow of death hidden in the mansion… Overcome fear and survive the death. What is waiting for you at the end of this adventure? Well-organized story and BGM will make you immerse yourself in playing. Clear every stage and unroll every story. What is the truth hidden in the mansion? Characters - David One late night, David got a phone call. The call was cut off right after his brother Jonathan’s mysterious words. The last words he left were: The Rose Mansion, East 6th, 51st Street. David lost his memories on the way to the mansion to find Jonathan. In confinement, he opens the door to the room to find the truth… When he gets back to his senses, something comes into his view… - Hanna Hanna woke up from a strange dream. In confinement, she lost her memories about everything… Who she was, where she was confined, etc. Although she tried to bring back her memories, she only got a headache, not her memories… Story Mode Different stories from different characters- David and Hanna About 100 different stages depending on the main character Challenge Mode You can play challenge mode from 2-5 stage clear You can challenge the various stages with different rooms Level that can be upgraded at each stage Collect A memo that tells the story Costume to change the character's look Artifacts required to acquire a costume Distinctive characters There are various stories of the various characters in one mansion. Experience how their stories end. Various kinds of traps A hasty judgment can only lead to death. Unexpected traps will make you not let go of the tension even for a second. Caution If you remove this app, all the data you have done so far will be removed as well.","['English', 'Japanese', 'Korean', 'Simplified Chinese']",TRUE,FALSE,FALSE,1,0,,PICTOLOGI,PICTOLOGI,Single-player,"Action,Adventure,Indie","Action,Adventure,Action-Adventure,Arcade,Puzzle,Exploration,2D,Anime,1990's,America,Atmospheric,Building,Crime,Dark,Dark Fantasy,Drama,Mystery,Psychological Horror,Surreal,Survival Horror"
68,1845050,Mirrorama,"Jan 12, 2022",0,7.49,0,"Witness the story of Josh Lattey while solving mind boggling puzzles using mirrors, reflections, time, and physics. Mirrorama offers an exceptional experience for puzzle game lovers. Explore a colorful world full of puzzles waiting for you to solve them. Often you will find yourself in situations where you will have to think critically to overcome the puzzles you encounter. In this world you will need to use mirrors in various ways to find the solutions. 22 Levels Fun mechanics You can manipulate mirrors, reflections, time and physics to solve the puzzles Puzzles will get progressively harder Colorful and gorgeous stylized graphics Minimalistic and liminal level designs with a touch of 90s aesthetics You can kick and throw boxes around(Trust me it is very fun to play with boxes) Unfold the truth with an interactive story. Mirrorama has a unique way of storytelling to talk about the life of the main protagonist Josh Lattey. An interesting &amp; dark story Story supported with atmospheric original music",['English'],TRUE,TRUE,TRUE,17,0,,Berry Berry Niceu,Berry Berry Niceu,"Single-player,Steam Achievements","Adventure,Casual,Indie","3D Platformer,Casual,Puzzle-Platformer,Colorful,Atmospheric,Puzzle,Mystery,Platformer,Cute,First-Person,Relaxing,Stylized,1990's,3D,Adventure,Physics,Indie,Singleplayer,Time Manipulation"
69,1163340,Carrier Battles 4 Guadalcanal - Pacific War Naval Warfare,"Jun 5, 2020",0,29.99,3,"This is a classic hex-and-counter digital wargame covering the naval-air battles of the Pacific War, in the South Pacific and Central Pacific in 1942-1943. Find the forces of your opponent and strike at them before they sink your precious aircraft carriers, while preventing them from invading key points in the theatre of operations or supporting your own amphibious operations. LEARN MORE • Solitaire play again powerful US or Japanese AI • Cross-platform multi-player • 11 historical scenarios: Coral Sea May 42, Midway June 42, Eastern Solomon Aug 42, Santa Cruz Oct 42, Guadalcanal Dec 42, Bismarck Sea March 43, Rabaul 1943, Guadalcanal Feb 1943, Watchtower Aug.42, US Raids Mar 42, Wake Dec 41 • Varied Hex maps with a scale of 30 miles per hex • 80 types of warplanes, historical ships • Naval-air search, radar, progressive intelligence gathering on enemy naval forces • Air strikes against naval and land targets, surface battles • Advanced damage system • Invasion, naval bombardment • Turn-based system • A nice on-boarding sequence will guide the player to the depth of the game • Available in English, French, Spanish, Japanese, Chinese, Italian • No internet connection required to play against the AI Estimated Playtime: 1h00 to 3h00.","['English', 'French', 'Spanish - Spain', 'Simplified Chinese', 'Japanese', 'Italian']",TRUE,TRUE,FALSE,180,27,,"Avalon Digital,Cyril Jarnot",Avalon Digital,"Single-player,Multi-player,Cross-Platform Multiplayer","Simulation,Strategy","Strategy,Simulation,Wargame,Historical,Turn-Based Strategy,Naval Combat,Indie,Asynchronous Multiplayer,World War II"
70,1608620,Ballistic Machines,"Jun 11, 2021",0,1.99,0,"Ballistic Machines is a splitscreen game were players fight eachother as well as a wide range of monsters, In Ballistic Machines the players creates the world as they move. The players health slowly depletes over time and players are encouraged to move more and create more platforms, some of these platform will contain more fruit (used to replenish health) and some of them will contain monsters to battle, it's all down to luck. The game is design to be fast paced with players having to defeat the other player, fight the enemy types or collect resources. health depletion, the enemy player and monsters are all there to kill you making every second counts when trying to obtain victory! This game features a wide range of game modes for players to enjoy these are PVP with and without enemies, king of the hill, capture the flag, territory, carry the crown (gamemode were you gain points for wearing the crown the longest without being killed) and a sports mode. -Requires keyboard and mouse for player 1 and a controller for player 2- -Best enjoyed with remote play together-",['English'],TRUE,FALSE,FALSE,0,0,,Ballistic Machine,Ballistic Machine,"Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Remote Play Together","Action,Casual,Indie,Early Access",
71,541570,Sally Face - Episode One,"Dec 14, 2016",0,2.99,1,"A DARK MYSTERY IS UNFOLDING... Delve into an unsettling adventure following the boy with a prosthetic face and a tragic past. In the first episode, Strange Neighbors, Sally Face and his father move into an apartment filled with odd tenants and an unfortunate crime scene. Little did they know what misfortune still awaits... Unravel the sinister mysteries of Sally's world to find the truth that lies hidden beneath the shadows. FEATURES Intriguing narrative will linger in your thoughts Speak with the dead, using handheld video game system, the Gear Boy Handcrafted by a solo dev: including art, design and music Inspired by 1990s cartoons and personal nightmares Bizarre characters, ponies, headbanging and more EPISODES The game is composed of five episodes in total. The first episode offers a short introduction to Sally Face, which the subsequent episodes greatly expand upon. GAMEPLAY In this story-driven adventure game, players will interact with Sal's world and his nightmares. The main path typically requires casual effort. However, there are hidden layers to be uncovered that will invoke a bit of head-scratching, for those players up to the challenge. For Support, email me at portablemoose@gmail.com","['English', 'Russian', 'Italian', 'German', 'Traditional Chinese', 'Portuguese - Brazil']",TRUE,TRUE,TRUE,11739,367,,Portable Moose,Portable Moose,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards","Adventure,Indie","Story Rich,Psychological Horror,Dark,Horror,Indie,Adventure,Mystery,Atmospheric,Singleplayer,Point & Click,Puzzle,Narrative,Hand-drawn,Interactive Fiction,Supernatural,2D,Emotional,Demons,Dark Humor,Casual"
72,1119070,Shibui Coliseum,"Oct 29, 2019",0,5.99,0,"The Apothem have arrived - and they want to play some serious games with Earthlings. Influenced by classic top-down shooters like Sinistar and Bosconian, Shibui Coliseum is a multidirectonally scrolling shoot ‘em up for fans of fast-paced arcade action. Face 100 waves of increasingly deadly Apothem assault craft, spread over 10 vastly different arenas Find a way to disable the Apothem command craft, The Anthracite, which relentlessly chases you for the entire duration of the game Ran out of ammo or simply feel like parading your space suit? Teleport your pilot on to the arena surface and punish your enemies using your trusty peashooter Level up your craft’s weapons systems and enjoy a dapper new paintjob or two",['English'],TRUE,FALSE,FALSE,0,0,,Soiree Games,Soiree Games,Single-player,"Action,Indie",
73,1292520,Crimson Spires,"Oct 27, 2020",0,19.99,1,"The small mining town of Bataille, Missouri has been cordoned off from the outside world for six months. The inhabitants have no idea why. All they know is that ever since the so-called 'Contingency,' planes no longer fly overhead, strange creatures have been glimpsed beyond the perimeter, and large mechanical towers will gun down anyone who tries to escape. As you--Sheriff Erika Wright--search for the truth, you must listen to the advice of a serial killer, mingle with extreme conspiracy theorists, and negotiate with vampires. Your struggle to protect the people of Bataille will uncover startling secrets and forge unlikely alliances. Eventually, you must choose a partner in your quest to unveil the mysteries around you. Amidst the horrors facing Bataille, romance can blossom with the partner in whom you trust. This epic story contains four distinct story branches with Julian, Maddy, Liam, or August. Each branch reveals unique secrets about the mysteries of the towers and a chance to find love. Unlock four distinct romances and story paths in an epic script totalling 250,000+ words Hear select scenes with a rich cast of English voice actors Experience the environment of Bataille in 3D Explore select 3D interiors Listen to a lengthy, dynamic soundtrack by developer and composer Jenny Gibbons",['English'],TRUE,FALSE,FALSE,51,6,,Woodsy Studio,Woodsy Studio,"Single-player,Steam Achievements,Full controller support","Adventure,Indie","Indie,Adventure,Sexual Content,Visual Novel,Vampire,Romance,Otome,Horror"
74,1467330,Endline,"Mar 29, 2021",0,4.99,0,"Warning : Contains bright flashing visual effects. This game may not be suitable for people subject to photosensitive epilepsy. Engage in eye-catchy neon visuals as you dive your way into waves of foes and countless bullets. Select the ship that suits your play style, let the rhythm guide your weapon and survive. 6 playable ships, each with its unique play style. 14 stages of dedicated encounters, visuals and music. 3D animated backgrounds. Gain experience to upgrade your ship with better weapons and abilities. Fully-customizable controls for both keyboard and controller. Default Controls: Movement : Arrows | WASD Accept : Enter | Space | E Cancel : Backspace | Q Pause : Esc | Tab Reset Stage : R (Hold) Fire : Space (Hold) Slow Down : Shift (Hold) Ability : Ctrl Toggle Auto-Fire : Alt","['English', 'French']",TRUE,FALSE,TRUE,1,0,,Miniced,Miniced,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud","Action,Indie","Bullet Hell,Shoot 'Em Up,Action,Top-Down Shooter,Shooter,Arcade,2.5D,Top-Down,Nonlinear,Colorful,Minimalist,Indie,Stylized,Family Friendly,Score Attack,Psychedelic,Singleplayer"
75,1624600,Realms VR,"Sep 30, 2021",0,4.24,0,"Welcome to Realms VR Experience a variety of different worlds whilst racing or fighting online through time and space. Over 30 levels Continuously growing Realms to explore including currently The Wild West, Vikings, Future, Pirates and Modern Times. Steal, Shoot / Fight or Race other players in a variety of game modes within the ever expanding Realms VR Universe. Game Modes Include Waves - Fight a hordes of zombies/Cowboys/Robots/Ice Goblins/Ships in the 6 NEW Maps. 4 Player Co-op or Go Solo. BattleShips - Fight your friends a cross 3 Pirate maps sailing your own Ship to victory. Race - Race through levels based on different Realms while trying to dodge obstacles unique to each timeline. Rumble - Engage with up to 8 players to achieve the highest score in the allotted time using special Realm based weapons ranging from axes to laser rifles. Rumble Squads - Work as a team to defeat the enemy to the chosen score limit in your desired Realm Steal ‘em - Compete against 4 players to obtain the highest score by locating and storing the Realm items in your home base. Be sure to search your enemies bases as they may have hidden the higher priced loot.",['English'],TRUE,FALSE,FALSE,7,2,,"Madman Games,RattlerCreed",Madman Games,"Multi-player,PvP,Online PvP,LAN PvP,Co-op,Online Co-op,LAN Co-op,Full controller support,Steam Leaderboards","Action,Adventure,Casual,Indie,Racing,Early Access","Early Access,Arena Shooter,FPS,Hack and Slash,Runner,Shoot 'Em Up,Flight,Racing,Puzzle,Sailing,Sports,PvE,PvP,Competitive,Shooter,Arcade,Action-Adventure,Character Customization,VR,3D"
76,870000,AmazeD 3D,"Jul 14, 2018",0,0,0,"AmazeD 3D 2.0 No More In-Game Credits !!! No need to rush for Coins and Live, Everything is unlocked !!! AmazeD 3D is a one of a kind of a puzzler game with turn-based movements and RPG themed quests where the player is stuck up in her dream and in order to return to reality she has to cross different levels of adventurous quests. Each sequence is crafted uniquely with various landscapes styles, obstacles and weather conditions. Each Chapter is crafted uniquely with various landscapes styles, obstacles and weather conditions. This game has more than 8 different kinds of obstacles, each having a unique style in preventing the girl from reaching her destination. Featuring some brain twisting levels, each with their own set of hints to help players find the answer. The game has its playable character with various outfits that change according to the storyline to give the sense of freshness and cinematic appeal to the game. GAMEPLAY This game works on the principle of a path finding in largely widen different worlds with full of blocks and also offers beautiful short stories (Hinted as 3 Tips inside the game) to predict the number to blocks in-which the player has to use to reach the destination. The player will only come to know if the Block Count is correct or not only after reaching the destination. FYI Player will be standing in Block 1 which is counted as Block Count = 1 Destination Block is not counted as Block Count. UNIQUE FEATURES Intuitive Clue system to help find answers to the puzzles. Credit system to help you prolong the course of the game for the ultimate fun adventurous experience. Diverse landscapes and climatic conditions to create a sense of visual appeal to the game. Different character outfits to make the game feel fresh every time you play. A badass obstacle course that will hinder your progress with its own level of complexity. Dive-in to experience this fantasy world yourself",['English'],TRUE,TRUE,FALSE,4,6,,Retrover Games,Retrover Games,"Single-player,Steam Achievements,Partial Controller Support,Steam Leaderboards","Adventure,Casual,Indie,RPG,Strategy","Casual,RPG,Strategy,Adventure,Indie"
77,1621490,MagicShop3D,"Jun 19, 2022",0,9.99,0,". STORY A twenty-year-old princess walks into a magic store to ask the owner for a favor. You will need to find the right spell to help the princess deal with her problem. GAMEPLAY Combine magic elements and solve interesting puzzles in order to cast spells on the princess, but no one knows what the outcome will be. Magic Shop is a unique experience with many familiar and nostalgic features. FEATURES Fully Animated Characters. Various Mini-games to Test Your Skills. Flexible Spell Crafting System. A Huge Variety Of Girls. No pictures! No 3DCG! All characters are hand-animated and ready for your entertainment. NOSTALGIC MINI-GAMES Everything from classic snake to space shooter. Amuse yourself with exciting mini-games and simple puzzles from the past.",['English'],TRUE,FALSE,FALSE,0,0,,FireArmGames,FireArmGames,Single-player,Action,
78,768060,The Warrior Of Treasures,"Jan 3, 2018",0,0.49,0,"Introduction: Indie medieval game, where player is an medieval knight. Player has to defeat skeleton army and be aware of different traps like fire, lava pulses, lasers, cold water and etc. Gameplay: Game contains 11 different worlds where a golden treasure is hidden, that player has to find. Only weapon player has, is a sword. Skeleton army also has a sword and other weapons. After player does reach the golden treasure, level is completed and player can choose to play any of the other levels. Player has a health system, but game does not have an health pick-ups at all. When player's health goes to zero, player will be dead. Also be aware of different kind of traps, because one hit to the trap like fire or some other trap, will kill player immediately. Also falling down from high places will kill player. Features: - 11 different levels - Sword weapon - Lots of different traps - Skeleton enemies",['English'],TRUE,FALSE,FALSE,31,13,,"Tero Lunkka,BlackThug",Tero Lunkka,Single-player,"Action,Adventure,Indie","Action,Adventure,Indie"
79,1746130,Onmyoji in the Otherworld: Sayaka's Story,"Sep 21, 2021",0,19.99,0,"FEATURES Turn-based combat. Expel spirits by night. Shop, upgrade, and top up your powers by day. Master and summon 15 different spirits with unique abilities. 15+ hours of story and gameplay. SUMMARY In a regional city in the present day, Sayaka Mimuro manages her family's Shinto shrine on behalf of her absent parents. Along with her childhood friend Haru and a talking furball (rabbit?) god, she lives a peaceful life, but when an earthquake strikes, aggressive spirits suddenly appear and her world is torn apart. Sayaka receives divine tidings that the only one who can save the city is herself—she's actually an Onmyoji with the power to vanquish spirits! However, in order to unlock her powers, she must first perform certain rituals with a man... '...If I'm the only one who can do it, then I guess I have no choice!' Sayaka is bewildered to say the least, but her natural sense of justice gives her the resolve to fight... 'There is only one person I can ask to do this and that's you, Haru... Please?' With no one else to turn to, Sayaka asks a confused Haru to be the male partner she needs for her rituals. With his help, Sayaka finally unlocks her battle-princess powers to wage war on the spirits that ravage her city... CHARACTER Heroine: Sayaka Mimuro Voice: Yui Sakakibara “Nothing is impossible if you give it your all.” A hardworking and beautiful girl with a strong sense of justice. Although Sayaka herself doesn't know it, she's descended from a line of Onmyoji sorcerers, and the powers of exorcism slumber within her. She was brought up to be responsible, and she'll never abandon anyone in need. She also tries to see the best in every situation—even the bad one that her dutiful nature has gotten her into now. When it comes to love, she has as much of an interest as anyone else, but the shrine work she does in her parents' stead has always kept her too busy to date. Weapon: Spirit Sword","['English', 'Simplified Chinese', 'Traditional Chinese']",TRUE,FALSE,FALSE,0,0,,Debonosu Works,Shiravune,"Single-player,Partial Controller Support,Steam Cloud","Adventure,Strategy",
